"id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_score","imdb_votes"
"tm1018890","Seaspiracy","MOVIE","Passionate about ocean life, a filmmaker sets out to document the harm that humans do to marine species — and uncovers an alarming global conspiracy.",2021,"",80,"['documentation']","['US']",NA,8.1,29604
"ts319303","He's Expecting","SHOW","When a successful ad executive who's got it all figured out becomes pregnant, he's forced to confront social inequities he'd never considered before.",2022,"TV-PG",26,"['drama', 'comedy', 'romance']","['JP']",1,1.6,2735
"tm1064228","Fatherhood","MOVIE","A widowed new dad copes with doubts, fears, heartache and dirty diapers as he sets out to raise his daughter on his own. Inspired by a true story.",2021,"PG-13",109,"['drama', 'comedy']","['US', 'CA']",NA,6.6,34661
"ts314742","He-Man and the Masters of the Universe","SHOW","Mighty teen Adam and his heroic squad of misfits discover the legendary power of Grayskull — and their destiny to defend Eternia from sinister Skeletor.",2021,"TV-Y7",26,"['scifi', 'action', 'fantasy', 'animation', 'comedy', 'drama', 'family']","['US']",2,5.8,1618
"tm1018427","Moxie","MOVIE","Inspired by her mom's rebellious past and a confident new friend, a shy 16-year-old publishes an anonymous zine calling out sexism at her school.",2021,"PG-13",111,"['comedy', 'drama', 'music']","['US']",NA,6.7,24003
"tm1104532","Britney vs. Spears","MOVIE","Journalist Jenny Eliscu and filmmaker Erin Lee Carr investigate Britney Spears' fight for freedom by way of exclusive interviews and confidential evidence.",2021,"",93,"['documentation', 'music']","['US']",NA,6.4,6612
"ts272463","Colin in Black & White","SHOW","The life of athlete Colin Kaepernick and his adoptive parents as they navigate the challenges of raising a black son in a white family and community.",2021,"TV-14",32,"['drama', 'sport']","['US']",1,5.4,7021
"ts286317","The Sons of Sam: A Descent Into Darkness","SHOW","The Son of Sam case grew into a lifelong obsession for journalist Maury Terry, who became convinced that the murders were linked to a satanic cult.",2021,"TV-MA",60,"['documentation', 'crime', 'history']","['US']",1,7,8124
"tm1020851","Back to the Outback","MOVIE","Tired of being locked in a reptile house where humans gawk at them like they're monsters, a group of Australia's deadliest creatures plot a daring escape from their zoo to the Outback.",2021,"PG",95,"['family', 'animation', 'comedy']","['US', 'AU']",NA,6.5,7328
"tm1138870","Badhaai Do","MOVIE","A gay cop and a lesbian teacher enter a sham marriage to pacify their families but find that relationships — both real and fake — aren't all that easy.",2022,"",147,"['comedy', 'drama', 'crime']","['IN']",NA,7.3,15032
"tm1158704","Tyler Perry's A Madea Homecoming","MOVIE","Madea's back - hallelujer! And she's not putting up with any nonsense as family drama erupts at her great-grandson's college graduation celebration.",2022,"R",105,"['comedy', 'drama', 'romance']","['US']",NA,5.6,3447
"tm1182144","Dancing on Glass","MOVIE","When immense pressure threatens a ballerina in a new lead role, she and another dancer escape into a friendship that isolates them from the real world.",2022,"",137,"['drama', 'thriller']","['ES']",NA,5.5,585
"tm1146393","All Hail","MOVIE","After failing to predict a destructive hailstorm, a famous meteorologist flees to his hometown and soon finds himself on a journey of self-discovery.",2022,"",118,"['comedy', 'drama']","['AR']",NA,5.6,2840
"tm1080252","7 Prisoners","MOVIE","An impoverished teen seeking to escape the clutches of a human trafficker must weigh living up to his moral code against his struggle to survive.",2021,"R",93,"['drama', 'crime']","['BR']",NA,7.1,6444
"tm473502","83","MOVIE","On the 25th of June 1983, the Lord’s Cricket Ground witnessed one of the biggest underdog stories in the history of sports. Fourteen inspired players - led by a man's self-belief and conviction - fought against all odds and orchestrated India’s greatest sporting triumph by beating the two-time World Champions West Indies.",2021,"",163,"['drama', 'history', 'sport']","['IN']",NA,7.4,23781
"ts312071","The Way of the Househusband","SHOW","Tatsu, a notorious and feared yakuza leader nicknamed ""The Immortal Dragon,"" withdraws from the criminal syndicate and becomes a housekeeper to help his wife, Miku. The series features a variety of comedic settings, typically showing Tatsu's domestic activities and intimidating inequality with his looks, as well as multiple encounters with his former colleagues and rivals in the Japanese Criminal Syndicate.",2021,"TV-MA",17,"['animation', 'action', 'comedy', 'crime', 'drama', 'romance']","['JP']",1,7.3,3724
"ts271888","Fate: The Winx Saga","SHOW","The coming-of-age journey of five fairies attending Alfea, a magical boarding school in the Otherworld where they must learn to master their powers while navigating love, rivalries, and the monsters that threaten their very existence.",2021,"TV-MA",50,"['scifi', 'drama', 'fantasy', 'action']","['US']",1,6.8,37995
"ts250092","Shaman King","SHOW","Shaman King follows the adventures of a 13-year-old shaman and his teammate a samurai warrior spirit, who traverse the world fighting evil spirits and misguided shamans on their journey to be the next Shaman King.",2021,"TV-PG",23,"['comedy', 'fantasy', 'animation', 'action', 'scifi']","['JP']",1,7,1480
"tm1073510","SAS: Red Notice","MOVIE","A small army of well trained criminals led by Grace Lewis have hijacked a train deep beneath the English Channel.",2021,"R",124,"['action', 'thriller']","['HU', 'NL', 'CH', 'GB']",NA,5.2,17719
"ts302312","Jaguar","SHOW","In 1960s Spain, a Holocaust survivor joins a group of agents seeking justice against the hundreds of Nazis who fled to the nation to hide after WWII.",2021,"TV-MA",43,"['war', 'action', 'drama', 'history']","['ES']",1,5.7,1718
"tm1025493","Dasvi","MOVIE","Jailed under a tough cop, an uneducated politician decides to spend his time studying for high school, while his scheming wife has plans of her own.",2022,"",125,"['drama', 'comedy']","['IN']",NA,8,13140
"ts287328","Yasuke","SHOW","In a war-torn feudal Japan filled with mechs and magic, the greatest ronin never known, Yasuke, struggles to maintain a peaceful existence after a past life of violence. But when a local village becomes the center of social upheaval between warring daimyo, Yasuke must take up his sword and transport a mysterious child who is the target of dark forces and bloodthirsty warlords.",2021,"TV-MA",29,"['scifi', 'action', 'drama', 'fantasy', 'thriller', 'animation']","['US']",1,6.2,4999
"tm1087160","Fever Dream","MOVIE","It will tell the haunting story of broken souls, toxins, looming environmental and spiritual catastrophes, and the ties that bind a parent to a child.",2021,"R",93,"['drama', 'horror', 'thriller']","['CL', 'PE']",NA,5.4,1682
"tm1038363","America: The Motion Picture","MOVIE","A chainsaw-wielding George Washington teams with beer-loving bro Sam Adams to take down the Brits in a tongue-in-cheek riff on the American Revolution.",2021,"R",98,"['action', 'animation', 'comedy', 'fantasy', 'history', 'scifi', 'war']","['US']",NA,5.6,6165
"tm879685","The Perfect Family","MOVIE","Lucia's achievement of a perfect family is threatened by her son's loose living, dirty mouthed girlfriend and possible in laws that are not what she pictured for him.",2021,"",110,"['comedy']","[]",NA,6.2,46
"tm1039147","Audible","MOVIE","Football player Amaree McKenstry-Hall and his Maryland School for the Deaf teammates attempt to defend their winning streak while coming to terms with the tragic loss of a close friend.",2021,"PG-13",39,"['documentation']","['US']",NA,5.3,NA
"tm1082974","Count Me In","MOVIE","An exhilarating celebration of the art of rock drumming, featuring some of the best drummers ever to have graced the drumkit. The viewer is taken on a uplifting journey through some of the most iconic music ever created, focusing on the women and men with the sticks, their passions, culture and awe-inspiring energy.",2021,"",81,"['documentation', 'music']","[]",NA,6.8,1654
"tm1167440","My Best Friend Anne Frank","MOVIE","Based on the real-life friendship between Anne Frank and Hannah Goslar, from Nazi-occupied Amsterdam to their harrowing reunion in a concentration camp.",2021,"PG-13",103,"['drama']","['NL']",NA,6.2,3731
"ts260477","Post Mortem: No One Dies in Skarnes","SHOW","Live Hallangen is declared dead but hours later she suddenly wakes up with a sudden urge for blood. Meanwhile, her brother Odd tries to keep the family driven funeral home afloat.",2021,"TV-MA",45,"['thriller', 'comedy', 'drama']","['NO']",1,7.1,3229
"ts304468","Thirty-Nine","SHOW","Leaning on each other through thick and thin, a trio of best friends stand together as they experience life, love and loss on the brink of turning 40.",2022,"TV-MA",73,"['drama', 'romance']","['KR']",1,7.9,150
"tm922429","The Block Island Sound","MOVIE","What’s controlling the town on Block Island? There’s a force lurking off the coast and the wildlife and people are all behaving strangely.",2021,"",103,"['horror', 'scifi', 'thriller']","['US']",NA,5.3,7558
"ts291718","Pretty Smart","SHOW","A self-proclaimed intellectual is forced to move in with her carefree sister and her sister's lovably eccentric friends.",2021,"TV-14",24,"['comedy', 'drama', 'romance']","['US']",1,5.7,4209
"ts307925","On the Verge","SHOW","Four women, a chef, a single mom, an heiress, and a job seeker dig into love and work, with a generous side of midlife crises, in pre-pandemic LA.",2021,"TV-MA",32,"['comedy', 'drama']","['FR']",1,6.5,2841
"tm898614","Sweet Girl","MOVIE","A devastated husband vows to bring justice to the people responsible for his wife's death while protecting the only family he has left: his daughter.",2021,"R",110,"['drama', 'thriller', 'action']","['US']",NA,5.5,30580
"tm1164962","Restless","MOVIE","After going to extremes to cover up an accident, a corrupt cop's life spirals out of control when he starts receiving threats from a mysterious witness.",2022,"R",95,"['thriller', 'action', 'crime']","['FR', 'BE']",NA,5.8,3704
"ts280892","Devotion, a Story of Love and Desire","SHOW","Fidelity tells a story of marital fidelity, in particular the one of Carlo and Margherita, a young couple who needs to face the deflagrant consequences of an alleged betrayal. Their relationship becomes a symbol of fidelity, not only as a couple, but also in the personal choices made every day.",2022,"TV-MA",40,"['drama', 'romance']","['IT']",1,6.4,1262
"tm1183542","Mishan Impossible","MOVIE","Three little kids from Vadamalapeta want to hunt down Dawood Ibrahim and claim prize money. An investigative reporter and her sidekicks want to bring down a child trafficking nexus. How does this motley crew cross paths?",2022,"",129,"['thriller', 'action', 'comedy', 'drama']","['IN']",NA,6.7,321
"ts273485","Baki Hanma","SHOW","To gain the skills he needs to surpass his powerful father, Baki enters Arizona State Prison to take on the notorious inmate known as Mr. Unchained.",2021,"TV-MA",24,"['thriller', 'animation', 'action', 'drama', 'sport']","['JP']",2,6.6,1483
